gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00000028492	16.238624294971537	3.54094477309773e-5	0.005174541238152339	0.22083954880892354	0.997464517363955	4	86362878	86476565	113688	-	Saxo1	protein_coding	chromosome	stabilizer of axonemal microtubules 1 [Source:MGI Symbol;Acc:MGI:1923061]	ENSMUST00000030216	Saxo1	75811
ENSMUSG00000095682	30.883923428452118	3.5405672571451566e-5	0.007119010468550572	0.22086323561169208	0.997464517363955	6	70680562	70681161	600	+	Igkv3-1	IG_V_gene	chromosome	immunoglobulin kappa variable 3-1 [Source:MGI Symbol;Acc:MGI:1330851]	ENSMUST00000103404	Igkv3-1	"NA"
ENSMUSG00000021221	18.10464622375151	-5.624510111354824e-5	0.0041623439076232255	0.22087208086313592	0.997464517363955	12	83260519	83534490	273972	-	Dpf3	protein_coding	chromosome	D4, zinc and double PHD fingers, family 3 [Source:MGI Symbol;Acc:MGI:1917377]	ENSMUST00000178756	Dpf3	70127
ENSMUSG00000100865	12.62003079834543	-5.123985255819005e-5	0.0042280023486411696	0.22090983993856184	0.997464517363955	17	71160762	71183307	22546	+	Gm9320	transcribed_processed_pseudogene	chromosome	predicted gene 9320 [Source:MGI Symbol;Acc:MGI:3645000]	ENSMUST00000184151	Gm9320	"NA"
ENSMUSG00000033538	924.3646787600069	7.928711849245761e-5	0.004042778155074092	0.22092294194973383	0.997464517363955	9	5308828	5336783	27956	+	Casp4	protein_coding	chromosome	caspase 4, apoptosis-related cysteine peptidase [Source:MGI Symbol;Acc:MGI:107700]	ENSMUST00000027012	Casp4	12363
ENSMUSG00000039191	2148.188580100172	1.8488095468268878e-4	0.003984491493208861	0.22095554666395728	0.997464517363955	5	53623494	53814704	191211	+	Rbpj	protein_coding	chromosome	recombination signal binding protein for immunoglobulin kappa J region [Source:MGI Symbol;Acc:MGI:96522]	ENSMUST00000037618	Rbpj	19664
ENSMUSG00000021900	474.15133009828804	1.6108787995401628e-4	0.003987565736121066	0.22100249996360266	0.997464517363955	14	31362985	31390536	27552	+	Btd	protein_coding	chromosome	biotinidase [Source:MGI Symbol;Acc:MGI:1347001]	ENSMUST00000090147	Btd	26363
ENSMUSG00000029410	10.203366838760484	3.776380140147283e-5	0.004791482435329334	0.2210349279295954	0.997464517363955	5	92374538	92404137	29600	-	Ppef2	protein_coding	chromosome	protein phosphatase, EF hand calcium-binding domain 2 [Source:MGI Symbol;Acc:MGI:1342304]	ENSMUST00000201130	Ppef2	19023
ENSMUSG00000029148	3121.7608613355696	3.010116913790552e-4	0.003976157631656439	0.22106168147857708	0.997464517363955	5	31398208	31408910	10703	+	Nrbp1	protein_coding	chromosome	nuclear receptor binding protein 1 [Source:MGI Symbol;Acc:MGI:2183436]	ENSMUST00000202576	Nrbp1	192292
ENSMUSG00000030256	52.828300664862354	3.8349420935627915e-5	0.0047311474663947655	0.22114183402247545	0.997464517363955	6	145803969	145811284	7316	-	Bhlhe41	protein_coding	chromosome	basic helix-loop-helix family, member e41 [Source:MGI Symbol;Acc:MGI:1930704]	ENSMUST00000032386	Bhlhe41	79362
ENSMUSG00000046408	32.13391547837737	5.984030984745059e-5	0.0041285699260249185	0.22132751618440502	0.997464517363955	8	84728131	84731399	3269	+	1700067K01Rik	protein_coding	chromosome	RIKEN cDNA 1700067K01 gene [Source:MGI Symbol;Acc:MGI:1920703]	ENSMUST00000060357	1700067K01Rik	73453
ENSMUSG00000094786	91.84084400480933	7.218184233830746e-5	0.004062952699283803	0.22133644723770707	0.997464517363955	2	177190008	177201556	11549	+	Gm14403	protein_coding	chromosome	predicted gene 14403 [Source:MGI Symbol;Acc:MGI:3649813]	ENSMUST00000108947	Gm14403	"NA"
ENSMUSG00000022431	1.290380967883186	-3.684001673862585e-5	0.007779478238359574	0.22133822437075237	0.997464517363955	15	85016279	85028771	12493	+	Ribc2	protein_coding	chromosome	RIB43A domain with coiled-coils 2 [Source:MGI Symbol;Acc:MGI:1914997]	ENSMUST00000023067	Ribc2	67747
ENSMUSG00000104545	1.0059220370308357	4.836713525388003e-5	0.011210702316153995	0.2213705455502409	0.997464517363955	5	98494253	98497183	2931	+	E030032P16Rik	TEC	chromosome	RIKEN cDNA E030032P16 gene [Source:MGI Symbol;Acc:MGI:2442014]	ENSMUST00000198813	E030032P16Rik	"NA"
ENSMUSG00000030683	102.90302662391893	-6.21769112737188e-5	0.004111488730209871	0.22140534785519225	0.997464517363955	7	126549735	126569778	20044	+	Sez6l2	protein_coding	chromosome	seizure related 6 homolog like 2 [Source:MGI Symbol;Acc:MGI:2385295]	ENSMUST00000106333	Sez6l2	233878
ENSMUSG00000051008	6.0666569345731425	-3.926763096221482e-5	0.00464915253525418	0.22150722559150543	0.997464517363955	11	60003045	60006056	3012	-	4930412M03Rik	lncRNA	chromosome	RIKEN cDNA 4930412M03 gene [Source:MGI Symbol;Acc:MGI:2443570]	ENSMUST00000130746	4930412M03Rik	100504140
ENSMUSG00000021264	4443.583990512985	2.6612409402203095e-4	0.003978288160164397	0.22154572222042354	0.997464517363955	12	108758899	108786074	27176	+	Yy1	protein_coding	chromosome	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	ENSMUST00000021692	Yy1	22632
ENSMUSG00000037197	1726.0401012793359	2.2781460440363108e-4	0.003980799425303401	0.22167419053904266	0.997464517363955	2	11590248	11608964	18717	-	Rbm17	protein_coding	chromosome	RNA binding motif protein 17 [Source:MGI Symbol;Acc:MGI:1924188]	ENSMUST00000040314	Rbm17	76938
ENSMUSG00000038324	3255.229289558691	-2.963236315816264e-4	0.003976416541662594	0.2217093874617026	0.997464517363955	2	155476191	155534304	58114	-	Trpc4ap	protein_coding	chromosome	transient receptor potential cation channel, subfamily C, member 4 associated protein [Source:MGI Symbol;Acc:MGI:1930751]	ENSMUST00000041059	Trpc4ap	56407
ENSMUSG00000003345	4036.9898961577737	-2.616937797163653e-4	0.003978557666464186	0.2217260401400066	0.997464517363955	10	80458672	80476583	17912	+	Csnk1g2	protein_coding	chromosome	casein kinase 1, gamma 2 [Source:MGI Symbol;Acc:MGI:1920014]	ENSMUST00000079773	Csnk1g2	103236
ENSMUSG00000017713	265.0946944388532	-1.0729893103573934e-4	0.004005502816919648	0.22179463565642865	0.997464517363955	11	117758778	117764307	5530	-	Tha1	protein_coding	chromosome	threonine aldolase 1 [Source:MGI Symbol;Acc:MGI:1919026]	ENSMUST00000033230	Tha1	71776
ENSMUSG00000117145	22.38136800693018	6.0814981333345454e-5	0.004120288436248645	0.2218056756014681	0.997464517363955	17	28945057	28945674	618	+	Gm4356	protein_coding	chromosome	predicted gene 4356 [Source:MGI Symbol;Acc:MGI:3782541]	ENSMUST00000233003	Gm4356	"NA"
ENSMUSG00000103206	2.846814295834982	-3.435738495828038e-5	0.006515127560975775	0.2218237098589999	0.997464517363955	3	67514539	67515114	576	-	Gm8515	processed_pseudogene	chromosome	predicted gene 8515 [Source:MGI Symbol;Acc:MGI:3648243]	ENSMUST00000194852	Gm8515	"NA"
ENSMUSG00000030616	4915.046851894762	-1.1366525844789749e-4	0.004001560250918613	0.22184902757570146	0.997464517363955	7	89951460	90059927	108468	+	Sytl2	protein_coding	chromosome	synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366]	ENSMUST00000239078	Sytl2	83671
ENSMUSG00000102440	195.96455360153772	6.202208731886424e-5	0.004111746904689555	0.22186867565583154	0.997464517363955	18	37869989	37974923	104935	+	Pcdhga9	protein_coding	chromosome	protocadherin gamma subfamily A, 9 [Source:MGI Symbol;Acc:MGI:1935226]	ENSMUST00000091935	Pcdhga9	93717
ENSMUSG00000031802	29.445898194193745	6.47040444496673e-5	0.004095394170797219	0.22186920008881034	0.997464517363955	9	13342657	13344047	1391	+	Phxr4	TEC	chromosome	per-hexamer repeat gene 4 [Source:MGI Symbol;Acc:MGI:104522]	ENSMUST00000216590	Phxr4	18689
ENSMUSG00000070808	454.2735245284103	-1.3603714020106052e-4	0.003992728873592451	0.22188616719577695	0.997464517363955	7	15704597	15781846	77250	-	Bicra	protein_coding	chromosome	BRD4 interacting chromatin remodeling complex associated protein [Source:MGI Symbol;Acc:MGI:2154263]	ENSMUST00000210781	Bicra	243842
ENSMUSG00000115737	130.2680294338688	-3.452956966676249e-5	0.0054229446780022245	0.22194635620102815	0.997464517363955	14	49340964	49360169	19206	-	Rpl19-ps3	transcribed_processed_pseudogene	chromosome	ribosomal protein L19, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3648038]	ENSMUST00000226439	Rpl19-ps3	"NA"
ENSMUSG00000096199	247.8420150974199	-1.7726162820168637e-4	0.003985273597224617	0.22196694518050675	0.997464517363955	12	4284027	4289950	5924	+	Ptrhd1	protein_coding	chromosome	peptidyl-tRNA hydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916959]	ENSMUST00000179139	Ptrhd1	69709
ENSMUSG00000113679	28.841853780066028	-4.9251637099798054e-5	0.004259609241820033	0.22200628402370734	0.997464517363955	12	100242868	100268574	25707	+	Gm10432	lncRNA	chromosome	predicted gene 10432 [Source:MGI Symbol;Acc:MGI:3642011]	ENSMUST00000223300	Gm10432	100038713
ENSMUSG00000024436	811.8127680842576	-1.2371898159349722e-4	0.003996815673711307	0.22201745877736187	0.997464517363955	17	36221271	36227281	6011	-	Mrps18b	protein_coding	chromosome	mitochondrial ribosomal protein S18B [Source:MGI Symbol;Acc:MGI:1914223]	ENSMUST00000025305	Mrps18b	66973
ENSMUSG00000028295	269.2002977077242	-1.703988850640124e-4	0.003986126639462394	0.22203194869588275	0.997464517363955	4	34768664	34778423	9760	-	Smim8	protein_coding	chromosome	small integral membrane protein 8 [Source:MGI Symbol;Acc:MGI:1913541]	ENSMUST00000108133	Smim8	66291
ENSMUSG00000116033	2.1421966996754525	3.715476033166879e-5	0.007929151904235503	0.22203570400499795	0.997464517363955	15	98791232	98793056	1825	+	Gm49442	lncRNA	chromosome	predicted gene, 49442 [Source:MGI Symbol;Acc:MGI:6155088]	ENSMUST00000230242	Gm49442	"NA"
ENSMUSG00000037949	2116.7657969777806	-1.9569802909731785e-4	0.003983346337148014	0.22206772808407604	0.997464517363955	9	122004940	122123489	118550	-	Ano10	protein_coding	chromosome	anoctamin 10 [Source:MGI Symbol;Acc:MGI:2143103]	ENSMUST00000042546	Ano10	102566
ENSMUSG00000114576	55.97455096932384	-8.377098160419789e-5	0.004032485242920993	0.22214264964961414	0.997464517363955	13	100401253	100415325	14073	-	Naip3-ps1	unprocessed_pseudogene	chromosome	NLR family, apoptosis inhibitory protein 3, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1858253]	ENSMUST00000224886	Naip3-ps1	"NA"
ENSMUSG00000105632	59.116460644884334	6.412108649052017e-5	0.004098265351279437	0.2221581224269124	0.997464517363955	5	101958358	101959941	1584	+	Gm43272	TEC	chromosome	predicted gene 43272 [Source:MGI Symbol;Acc:MGI:5663409]	ENSMUST00000200599	Gm43272	"NA"
ENSMUSG00000029084	6497.672223105658	6.963665913836881e-5	0.004071600508886514	0.22218633289168277	0.997464517363955	5	44025895	44069717	43823	+	Cd38	protein_coding	chromosome	CD38 antigen [Source:MGI Symbol;Acc:MGI:107474]	ENSMUST00000030964	Cd38	12494
ENSMUSG00000076615	72.63085877070849	-4.622807284433299e-5	0.010683254369471526	0.2222227338020465	0.997464517363955	12	113319844	113324852	5009	-	Ighg3	IG_C_gene	chromosome	Immunoglobulin heavy constant gamma 3 [Source:MGI Symbol;Acc:MGI:2144790]	ENSMUST00000223179	Ighg3	"NA"
ENSMUSG00000022659	24.113018515819615	4.6803903583703715e-5	0.004312823884179078	0.22229081039093956	0.997464517363955	16	45430743	45443230	12488	+	Gcsam	protein_coding	chromosome	germinal center associated, signaling and motility [Source:MGI Symbol;Acc:MGI:102969]	ENSMUST00000161347	Gcsam	14525
ENSMUSG00000034245	791.6816963892911	-9.935602164762055e-5	0.004011710144111786	0.22229738969096813	0.997464517363955	6	91133647	91151674	18028	+	Hdac11	protein_coding	chromosome	histone deacetylase 11 [Source:MGI Symbol;Acc:MGI:2385252]	ENSMUST00000041736	Hdac11	232232
ENSMUSG00000117401	9.542132458759726	3.790728954561577e-5	0.004757428602225414	0.22234140321845894	0.997464517363955	18	4353558	4368920	15363	+	4833419F23Rik	lncRNA	chromosome	RIKEN cDNA 4833419F23 gene [Source:MGI Symbol;Acc:MGI:1921165]	ENSMUST00000235048	4833419F23Rik	73915
ENSMUSG00000102930	150.69258688972099	8.438040053751798e-5	0.004031183504981363	0.22243921491771962	0.997464517363955	1	36952682	36955620	2939	-	Gm38115	lncRNA	chromosome	predicted gene, 38115 [Source:MGI Symbol;Acc:MGI:5611343]	ENSMUST00000194317	Gm38115	"NA"
ENSMUSG00000082908	1.7663724615613814	3.609353301877032e-5	0.0075177212678888645	0.22246488922034305	0.997464517363955	2	87356489	87356741	253	+	Gm13736	processed_pseudogene	chromosome	predicted gene 13736 [Source:MGI Symbol;Acc:MGI:3650137]	ENSMUST00000119272	Gm13736	"NA"
ENSMUSG00000047747	1191.0014489344142	7.364461238156019e-5	0.0040569594450658945	0.2224729590331628	0.997464517363955	8	83589985	83817897	227913	+	Rnf150	protein_coding	chromosome	ring finger protein 150 [Source:MGI Symbol;Acc:MGI:2443860]	ENSMUST00000078525	Rnf150	330812
ENSMUSG00000060981	6937.039599467412	-1.3081376554334694e-4	0.003994176123028268	0.22262232280396452	0.997464517363955	13	23715220	23715689	470	+	H4c8	protein_coding	chromosome	H4 clustered histone 8 [Source:MGI Symbol;Acc:MGI:2448427]	ENSMUST00000102972	H4c8	69386
ENSMUSG00000024378	4304.073592291056	-1.3819435389251437e-4	0.0039920364769785955	0.22262930228997432	0.997464517363955	18	33332408	33346915	14508	-	Stard4	protein_coding	chromosome	StAR-related lipid transfer (START) domain containing 4 [Source:MGI Symbol;Acc:MGI:2156764]	ENSMUST00000025236	Stard4	170459
ENSMUSG00000027108	2285.501516036684	-2.3633476844824762e-4	0.003980163120259102	0.22263506762638235	0.997464517363955	2	72923145	73049268	126124	-	Ola1	protein_coding	chromosome	Obg-like ATPase 1 [Source:MGI Symbol;Acc:MGI:1914309]	ENSMUST00000028517	Ola1	67059
ENSMUSG00000113198	0.8910576240642937	-4.8794124940142624e-5	0.01135311307174846	0.22267313415138698	0.997464517363955	12	110282424	110282798	375	+	Gm6988	processed_pseudogene	chromosome	predicted gene 6988 [Source:MGI Symbol;Acc:MGI:3647486]	ENSMUST00000222676	Gm6988	"NA"
ENSMUSG00000030178	1.0646217225734154	4.810860495652562e-5	0.011181228644848303	0.2227074276656828	0.997464517363955	6	130267841	130283391	15551	-	Klra13-ps	transcribed_unprocessed_pseudogene	chromosome	killer cell lectin-like receptor subfamily A, member 13, pseudogene [Source:MGI Symbol;Acc:MGI:1321090]	ENSMUST00000204367	Klra13-ps	16631
ENSMUSG00000032245	795.9843683126891	-1.1884714451126418e-4	0.003998742480638444	0.2227557627234847	0.997464517363955	9	62746067	62759288	13222	+	Cln6	protein_coding	chromosome	ceroid-lipofuscinosis, neuronal 6 [Source:MGI Symbol;Acc:MGI:2159324]	ENSMUST00000034776	Cln6	76524
ENSMUSG00000104862	0.6599341657405224	-5.65736360974344e-5	0.013207580361627823	0.22277415596074648	0.997464517363955	3	157594102	157594511	410	-	Gm6520	processed_pseudogene	chromosome	predicted gene 6520 [Source:MGI Symbol;Acc:MGI:3645184]	ENSMUST00000200636	Gm6520	"NA"
ENSMUSG00000038542	681.8115559251105	-2.2396886190999456e-4	0.003981017973252412	0.22282118360150066	0.997464517363955	8	13127189	13155459	28271	-	Pcid2	protein_coding	chromosome	PCI domain containing 2 [Source:MGI Symbol;Acc:MGI:2443003]	ENSMUST00000164416	Pcid2	234069
ENSMUSG00000028415	13615.575831847324	-6.289397527282089e-5	0.004104417070713333	0.22292848299405782	0.997464517363955	4	40920052	40931395	11344	+	Spink4	protein_coding	chromosome	serine peptidase inhibitor, Kazal type 4 [Source:MGI Symbol;Acc:MGI:1341848]	ENSMUST00000030122	Spink4	20731
ENSMUSG00000086550	25.62636082881689	-4.8182748887025764e-5	0.004277660850007891	0.22298285437135057	0.997464517363955	16	13547700	13557335	9636	+	Pla2g10os	lncRNA	chromosome	phospholipase A2, group X, opposite strand [Source:MGI Symbol;Acc:MGI:1923934]	ENSMUST00000141172	Pla2g10os	76684
ENSMUSG00000070738	5292.030746268775	-2.36393848920731e-4	0.003980142321042707	0.22299190396370305	0.997464517363955	1	87781009	87872902	91894	+	Dgkd	protein_coding	chromosome	diacylglycerol kinase, delta [Source:MGI Symbol;Acc:MGI:2138334]	ENSMUST00000027517	Dgkd	227333
ENSMUSG00000101655	40.966515209312824	-7.062862352803352e-5	0.004066845426758347	0.22299596730493476	0.997464517363955	6	86460358	86465209	4852	-	2310040G24Rik	lncRNA	chromosome	RIKEN cDNA 2310040G24 gene [Source:MGI Symbol;Acc:MGI:1916897]	ENSMUST00000189386	2310040G24Rik	381792
ENSMUSG00000028292	798.2525988599815	-1.8358204386819462e-4	0.003984484095352868	0.2230603080105863	0.997464517363955	4	34614957	34660167	45211	+	Rars2	protein_coding	chromosome	arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]	ENSMUST00000029968	Rars2	109093
ENSMUSG00000028992	318.8917802782268	-1.8366047529593264e-4	0.003984473047150225	0.2230989646678286	0.997464517363955	4	149552029	149569659	17631	-	Nmnat1	protein_coding	chromosome	nicotinamide nucleotide adenylyltransferase 1 [Source:MGI Symbol;Acc:MGI:1913704]	ENSMUST00000105693	Nmnat1	66454
ENSMUSG00000050234	94.18515232385778	8.208302976728278e-5	0.004035122548407633	0.22310131874950365	0.997464517363955	4	127205214	127207832	2619	-	Gja4	protein_coding	chromosome	gap junction protein, alpha 4 [Source:MGI Symbol;Acc:MGI:95715]	ENSMUST00000053753	Gja4	14612
ENSMUSG00000026853	1445.1206014958452	-1.7657628074383696e-4	0.003985265386913686	0.22315249606227452	0.997464517363955	2	30290483	30305825	15343	-	Crat	protein_coding	chromosome	carnitine acetyltransferase [Source:MGI Symbol;Acc:MGI:109501]	ENSMUST00000102855	Crat	12908
ENSMUSG00000048126	12774.26602575729	6.907500596205427e-5	0.0040727716851629405	0.2231649413851978	0.997464517363955	1	90693645	90771693	78049	-	Col6a3	protein_coding	chromosome	collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461]	ENSMUST00000056925	Col6a3	12835
ENSMUSG00000101210	2.1289549864164585	-3.449439188507193e-5	0.006726260583917294	0.22317497048031862	0.997464517363955	6	86471631	86474786	3156	+	Gm28720	TEC	chromosome	predicted gene 28720 [Source:MGI Symbol;Acc:MGI:5579426]	ENSMUST00000190728	Gm28720	"NA"
ENSMUSG00000074461	12.731084610646922	-3.384591286665157e-5	0.005924571596831902	0.2234224097344297	0.997464517363955	8	14140461	14142590	2130	+	Gm10699	TEC	chromosome	predicted gene 10699 [Source:MGI Symbol;Acc:MGI:3642530]	ENSMUST00000098916	Gm10699	"NA"
ENSMUSG00000036912	70.31288844922182	-4.643116988640822e-5	0.004317042143077651	0.22342690159236053	0.997464517363955	9	14607526	14652036	44511	-	Piwil4	protein_coding	chromosome	piwi-like RNA-mediated gene silencing 4 [Source:MGI Symbol;Acc:MGI:3041167]	ENSMUST00000115644	Piwil4	330890
ENSMUSG00000025212	731.0373137159411	-9.34540699585641e-5	0.004017381221986816	0.223524991585998	0.997464517363955	19	45035942	45044822	8881	+	Sfxn3	protein_coding	chromosome	sideroflexin 3 [Source:MGI Symbol;Acc:MGI:2137679]	ENSMUST00000062213	Sfxn3	94280
ENSMUSG00000014195	2863.925866063008	1.6838974939991055e-4	0.003986259942547196	0.22365956205145796	0.997464517363955	11	100473644	100511014	37371	-	Dnajc7	protein_coding	chromosome	DnaJ heat shock protein family (Hsp40) member C7 [Source:MGI Symbol;Acc:MGI:1928373]	ENSMUST00000239410	Dnajc7	56354
ENSMUSG00000054514	24.88125059945902	-4.7414116501401296e-5	0.004291918878443169	0.2236679574603706	0.997464517363955	4	155845635	155853721	8087	+	Atad3aos	lncRNA	chromosome	ATPase family, AAA domain containing 3A, opposite strand [Source:MGI Symbol;Acc:MGI:1917698]	ENSMUST00000067628	Atad3aos	70448
ENSMUSG00000102112	6.873128955903224	-3.91282225691238e-5	0.004634078108154472	0.22380671554610096	0.997464517363955	14	122114137	122116821	2685	-	1810041H14Rik	lncRNA	chromosome	RIKEN cDNA 1810041H14 gene [Source:MGI Symbol;Acc:MGI:1925562]	ENSMUST00000187218	1810041H14Rik	78312
ENSMUSG00000025393	42694.32433181381	-2.577753188820495e-4	0.003978711541698398	0.2238086698480437	0.997464517363955	10	127919142	127926260	7119	+	Atp5b	protein_coding	chromosome	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit [Source:MGI Symbol;Acc:MGI:107801]	ENSMUST00000026459	Atp5b	11947
ENSMUSG00000103088	530.6103656313281	9.472748095740673e-5	0.004015715667038721	0.22402709582367336	0.997464517363955	18	37875147	37974926	99780	+	Pcdhgb6	protein_coding	chromosome	protocadherin gamma subfamily B, 6 [Source:MGI Symbol;Acc:MGI:1935197]	ENSMUST00000003599	Pcdhgb6	93703
ENSMUSG00000078153	77.56875843485835	8.617338611265155e-5	0.004027178765879295	0.22403501528734263	0.997464517363955	11	48836181	48837017	837	-	Psme2b	protein_coding	chromosome	protease (prosome, macropain) activator subunit 2B [Source:MGI Symbol;Acc:MGI:1341073]	ENSMUST00000104958	Psme2b	621823
ENSMUSG00000078673	1.138509330642911	-1.4466918075760836e-4	0.029485789581328633	0.2242202790147421	0.997464517363955	4	61696561	61700506	3946	-	Mup19	protein_coding	chromosome	major urinary protein 19 [Source:MGI Symbol;Acc:MGI:3705235]	ENSMUST00000107477	Mup19	100189605
ENSMUSG00000025144	313.8338188087809	-1.1856401077487805e-4	0.003998552324810643	0.22423270716876575	0.997464517363955	11	120601768	120604564	2797	-	Cenpx	protein_coding	chromosome	centromere protein X [Source:MGI Symbol;Acc:MGI:894324]	ENSMUST00000106155	Cenpx	20892
ENSMUSG00000104529	1.2164432548977797	4.1134767816723534e-5	0.00932195259683823	0.2242507802879476	0.997464517363955	5	143150534	143151506	973	-	Rbakdn	lncRNA	chromosome	RB-associated KRAB zinc finger downstream neighbor (non-protein coding) [Source:MGI Symbol;Acc:MGI:3782099]	ENSMUST00000200314	Rbakdn	100042605
ENSMUSG00000071036	1.0617497658912827	5.38628618447821e-5	0.012622914573092	0.22434480640103083	0.997464517363955	17	86805160	86812660	7501	-	Gm10309	protein_coding	chromosome	predicted gene 10309 [Source:MGI Symbol;Acc:MGI:3641941]	ENSMUST00000095186	Gm10309	"NA"
ENSMUSG00000064363	17388.45583281891	-1.026443972251403e-4	0.00400811189516806	0.22448115338279387	0.997464517363955	MT	10167	11544	1378	+	mt-Nd4	protein_coding	chromosome	mitochondrially encoded NADH dehydrogenase 4 [Source:MGI Symbol;Acc:MGI:102498]	ENSMUST00000082414	mt-Nd4	17719
ENSMUSG00000012076	424.5118056356893	1.6361130475729216e-4	0.0039868600913477445	0.2244866291721856	0.997464517363955	12	55883109	55916521	33413	+	Brms1l	protein_coding	chromosome	breast cancer metastasis-suppressor 1-like [Source:MGI Symbol;Acc:MGI:1196337]	ENSMUST00000059250	Brms1l	52592
ENSMUSG00000029185	1971.7815282784657	-1.0266525021738065e-4	0.004008074222852167	0.224545407117039	0.997464517363955	5	65127414	65199229	71816	+	Fam114a1	protein_coding	chromosome	family with sequence similarity 114, member A1 [Source:MGI Symbol;Acc:MGI:1915553]	ENSMUST00000031080	Fam114a1	68303
ENSMUSG00000028648	1121.8499565291438	-2.5107536643525e-4	0.003979105263964865	0.224550032013701	0.997464517363955	4	123606503	123611995	5493	-	Ndufs5	protein_coding	chromosome	"NADH:ubiquinone oxidoreductase core subunit S5 [Source:MGI Symbol;Acc:MGI:1890889]"	ENSMUST00000106207	Ndufs5	595136
ENSMUSG00000102411	317.08113124359636	9.052480483598767e-5	0.004020543876933601	0.2245613294190595	0.997464517363955	9	72635422	72638170	2749	+	Gm36936	TEC	chromosome	predicted gene, 36936 [Source:MGI Symbol;Acc:MGI:5610164]	ENSMUST00000194508	Gm36936	"NA"
ENSMUSG00000054280	3560.623374204568	-1.5203340453849148e-4	0.003988744624885578	0.22464496281972285	0.997464517363955	5	32947164	33011600	64437	-	Prr14l	protein_coding	chromosome	proline rich 14-like [Source:MGI Symbol;Acc:MGI:2443658]	ENSMUST00000120129	Prr14l	215476
ENSMUSG00000024074	1899.4494927940702	-8.831328217663006e-5	0.004023538391820457	0.22469341849404845	0.997464517363955	17	78507677	78684021	176345	+	Crim1	protein_coding	chromosome	cysteine rich transmembrane BMP regulator 1 (chordin like) [Source:MGI Symbol;Acc:MGI:1354756]	ENSMUST00000112498	Crim1	50766
ENSMUSG00000048222	1449.7044423795662	1.7729298611946344e-4	0.003985054923526538	0.22486259705732267	0.997464517363955	2	121290716	121304548	13833	-	Mfap1b	protein_coding	chromosome	microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697]	ENSMUST00000056732	Mfap1b	100034361
ENSMUSG00000114266	0.669127674841857	-5.560069743761131e-5	0.013039548322351812	0.2248665177341984	0.997464517363955	14	7011722	7013432	1711	-	Gm10403	TEC	chromosome	predicted gene 10403 [Source:MGI Symbol;Acc:MGI:3641963]	ENSMUST00000224637	Gm10403	"NA"
ENSMUSG00000109460	5.403122563597989	3.730226108511077e-5	0.004783599181786042	0.2248829753094216	0.997464517363955	7	98970407	98971662	1256	+	Gm45591	lncRNA	chromosome	predicted gene 45591 [Source:MGI Symbol;Acc:MGI:5791427]	ENSMUST00000129058	Gm45591	"NA"
ENSMUSG00000044337	530.238857987619	7.970969522094854e-5	0.004038833037923891	0.22496255858188233	0.997464517363955	1	90131702	90144473	12772	+	Ackr3	protein_coding	chromosome	atypical chemokine receptor 3 [Source:MGI Symbol;Acc:MGI:109562]	ENSMUST00000065587	Ackr3	12778
ENSMUSG00000055408	452.8918163597615	-7.656670637756789e-5	0.004046361275848277	0.22498294759233356	0.997464517363955	6	52239760	52244588	4829	+	Hottip	lncRNA	chromosome	Hoxa distal transcript antisense RNA [Source:MGI Symbol;Acc:MGI:3642509]	ENSMUST00000141300	Hottip	791364
ENSMUSG00000003814	20562.87326877531	1.2104544650719925e-4	0.0039973116900313375	0.22500539343206283	0.997464517363955	8	85568479	85573563	5085	-	Calr	protein_coding	chromosome	calreticulin [Source:MGI Symbol;Acc:MGI:88252]	ENSMUST00000003912	Calr	12317
ENSMUSG00000112129	70.41839942769622	-3.943567895589062e-5	0.004598885377428371	0.22508123143944292	0.997464517363955	10	62895941	62913741	17801	+	Pbld1	protein_coding	chromosome	phenazine biosynthesis-like protein domain containing 1 [Source:MGI Symbol;Acc:MGI:1915621]	ENSMUST00000020266	Pbld1	68371
ENSMUSG00000074517	4.78567504143967	-3.4565634596168046e-5	0.005264551036677221	0.22512300686387668	0.997464517363955	3	83032583	83036553	3971	-	Gm10710	lncRNA	chromosome	predicted gene 10710 [Source:MGI Symbol;Acc:MGI:3642896]	ENSMUST00000047876	Gm10710	100038599
ENSMUSG00000118400	6.044799563298339	4.07286138302456e-5	0.004519904679047602	0.22514687298538077	0.997464517363955	10	128512027	128512518	492	-	Gm6336	processed_pseudogene	chromosome	predicted pseudogene 6336 [Source:MGI Symbol;Acc:MGI:3647630]	ENSMUST00000238743	Gm6336	"NA"
