gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00002075206	0.54479303115466	-0.005916961043946963	0.12742431650708255	0.4343778802787066	NA	2	126476459	126476607	149	-	U1	snRNA	chromosome	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	ENSMUST00020182067	U1	"NA"
ENSMUSG00000023990	566.842931126737	-0.03920612532275237	0.08086791880250337	0.43443889093175225	0.7634723337029775	17	48047955	48103344	55390	+	Tfeb	protein_coding	chromosome	transcription factor EB [Source:MGI Symbol;Acc:MGI:103270]	ENSMUST00000024786	Tfeb	21425
ENSMUSG00000108375	0.39342768963722097	-0.004808948077870311	0.13080266574629526	0.4344621918818304	NA	7	73595125	73597282	2158	-	Gm45003	TEC	chromosome	predicted gene 45003 [Source:MGI Symbol;Acc:MGI:5753579]	ENSMUST00000205875	Gm45003	"NA"
ENSMUSG00000029832	1190.1306174369047	0.033001187689014166	0.10148153603606616	0.4345162505326325	0.7634723337029775	6	51409650	51435748	26099	+	Nfe2l3	protein_coding	chromosome	nuclear factor, erythroid derived 2, like 3 [Source:MGI Symbol;Acc:MGI:1339958]	ENSMUST00000005103	Nfe2l3	18025
ENSMUSG00000091455	26.06395870132077	-0.025253489034976293	0.1132245335667961	0.43451897943505846	0.7634723337029775	10	107596392	107747995	151604	-	Otogl	protein_coding	chromosome	otogelin-like [Source:MGI Symbol;Acc:MGI:3647600]	ENSMUST00000165341	Otogl	628870
ENSMUSG00000010830	489.50823396892315	0.031746527772602624	0.10386586534425525	0.4345400040745084	0.7634723337029775	15	79400612	79411940	11329	+	Kdelr3	protein_coding	chromosome	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 [Source:MGI Symbol;Acc:MGI:2145953]	ENSMUST00000010974	Kdelr3	105785
ENSMUSG00000021913	74.01299283047973	-0.025738447427203673	0.11266100281584562	0.43454382448036355	0.7634723337029775	14	32043976	32070108	26133	+	Ogdhl	protein_coding	chromosome	oxoglutarate dehydrogenase-like [Source:MGI Symbol;Acc:MGI:3616088]	ENSMUST00000022480	Ogdhl	239017
ENSMUSG00000056257	2.250525941399862	0.012876946273063267	0.1225382849348863	0.43472169633505015	NA	13	31158147	31160231	2085	+	Gm5447	TEC	chromosome	predicted gene 5447 [Source:MGI Symbol;Acc:MGI:3644017]	ENSMUST00000238501	Gm5447	"NA"
ENSMUSG00000026489	505.63250569826835	0.024755841255136368	0.11376315738722619	0.4347546165913866	0.7637645629864523	1	179992803	180027167	34365	-	Coq8a	protein_coding	chromosome	coenzyme Q8A [Source:MGI Symbol;Acc:MGI:1914676]	ENSMUST00000027766	Coq8a	67426
ENSMUSG00000027624	1743.6272641748278	0.03412830973447359	0.09904996370458818	0.43479587670096936	0.7637645629864523	2	156262829	156385134	122306	+	Epb41l1	protein_coding	chromosome	erythrocyte membrane protein band 4.1 like 1 [Source:MGI Symbol;Acc:MGI:103010]	ENSMUST00000125153	Epb41l1	13821
ENSMUSG00000097373	2.8052038010940614	0.01090784861921167	0.1234527047653875	0.4348031914505871	NA	13	41513447	41524384	10938	+	Gm26877	lncRNA	chromosome	predicted gene, 26877 [Source:MGI Symbol;Acc:MGI:5477371]	ENSMUST00000180728	Gm26877	"NA"
ENSMUSG00000106296	5.986205353814133	-0.012425210527747367	0.12275003340180747	0.43480326262930663	NA	3	102041931	102044812	2882	+	4632404M16Rik	lncRNA	chromosome	RIKEN cDNA 4632404M16 gene [Source:MGI Symbol;Acc:MGI:1921598]	ENSMUST00000197326	4632404M16Rik	"NA"
ENSMUSG00000109894	1.2278699296200999	-0.009304380016734807	0.12423561595146632	0.43482174457080064	NA	7	136258938	136259802	865	+	Gm5904	processed_pseudogene	chromosome	predicted gene 5904 [Source:MGI Symbol;Acc:MGI:3644469]	ENSMUST00000210286	Gm5904	"NA"
ENSMUSG00000032796	1340.9150910235053	-0.028476630567184077	0.10907105621058306	0.43491637499164987	0.763900925182475	17	68004254	68129642	125389	+	Lama1	protein_coding	chromosome	laminin, alpha 1 [Source:MGI Symbol;Acc:MGI:99892]	ENSMUST00000035471	Lama1	16772
ENSMUSG00000084809	1.550492599385614	0.009289309703423418	0.12423984311026666	0.4350488571413828	NA	4	87951738	87953235	1498	+	Gm12631	lncRNA	chromosome	predicted gene 12631 [Source:MGI Symbol;Acc:MGI:3650969]	ENSMUST00000130576	Gm12631	"NA"
ENSMUSG00000044317	25.50598730035226	-0.02702613090789477	0.11102223150365396	0.43510134040759724	0.7640333472565297	7	18946463	18958099	11637	+	Gpr4	protein_coding	chromosome	G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:2441992]	ENSMUST00000060225	Gpr4	319197
ENSMUSG00000052062	2574.9156428718234	-0.03922241863181089	0.08012664561293656	0.4351061287224055	0.7640333472565297	1	61677983	62681443	1003461	+	Pard3b	protein_coding	chromosome	par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301]	ENSMUST00000075374	Pard3b	72823
ENSMUSG00000025507	185.69730064569688	0.03590592615489085	0.09458990184483257	0.43512040002016183	0.7640333472565297	7	141018026	141023938	5913	-	Pidd1	protein_coding	chromosome	p53 induced death domain protein 1 [Source:MGI Symbol;Acc:MGI:1889507]	ENSMUST00000026580	Pidd1	57913
ENSMUSG00000081067	0.5448817923292968	0.005919061588575946	0.12739353738567233	0.4351234088908602	NA	4	75065846	75067226	1381	+	Gm12912	processed_pseudogene	chromosome	predicted gene 12912 [Source:MGI Symbol;Acc:MGI:3649320]	ENSMUST00000121596	Gm12912	"NA"
ENSMUSG00000081873	4.6169017471980345	-0.017276917042541015	0.12011509416254434	0.4352129209569218	NA	10	42206782	42207259	478	-	Gm15197	processed_pseudogene	chromosome	predicted gene 15197 [Source:MGI Symbol;Acc:MGI:3708123]	ENSMUST00000120526	Gm15197	"NA"
ENSMUSG00000113262	36.34452785005306	-0.02926478541368906	0.10787976049246459	0.43521626172180033	0.7640868122787826	10	81220300	81227394	7095	+	Gm48551	protein_coding	chromosome	predicted gene, 48551 [Source:MGI Symbol;Acc:MGI:6098103]	ENSMUST00000131968	Gm48551	"NA"
ENSMUSG00000106310	9.772442787034748	-0.017484857884771648	0.11998072569114521	0.43522721679320087	NA	5	14292476	14295353	2878	+	Gm43523	TEC	chromosome	predicted gene 43523 [Source:MGI Symbol;Acc:MGI:5663660]	ENSMUST00000197397	Gm43523	"NA"
ENSMUSG00000097716	1.0095928369614264	-0.007814116303624248	0.12515117061993206	0.43535391113059335	NA	6	48513516	48514408	893	-	1700026J14Rik	lncRNA	chromosome	RIKEN cDNA 1700026J14 gene [Source:MGI Symbol;Acc:MGI:1916682]	ENSMUST00000180937	1700026J14Rik	69432
ENSMUSG00000082310	6.574844809420956	-0.020089612289467224	0.11810668382988813	0.4353587198929622	NA	4	123731897	123733295	1399	+	Gm12904	processed_pseudogene	chromosome	predicted gene 12904 [Source:MGI Symbol;Acc:MGI:3650403]	ENSMUST00000117451	Gm12904	"NA"
ENSMUSG00000020736	1776.051743121719	0.03906843884974967	0.06916329791436278	0.4353602176893398	0.7640868122787826	11	115381246	115382688	1443	-	Nt5c	protein_coding	chromosome	5',3'-nucleotidase, cytosolic [Source:MGI Symbol;Acc:MGI:1354954]	ENSMUST00000021082	Nt5c	50773
ENSMUSG00000003438	1012.6386417472462	0.039103450006996256	0.08103516757219341	0.43539963612644295	0.7640868122787826	7	28004941	28011497	6557	-	Timm50	protein_coding	chromosome	translocase of inner mitochondrial membrane 50 [Source:MGI Symbol;Acc:MGI:1913775]	ENSMUST00000081946	Timm50	66525
ENSMUSG00000021708	196.5531351215895	-0.02303499746901472	0.11550571139888763	0.43540386584392243	0.7640868122787826	13	92028519	92268164	239646	-	Rasgrf2	protein_coding	chromosome	RAS protein-specific guanine nucleotide-releasing factor 2 [Source:MGI Symbol;Acc:MGI:109137]	ENSMUST00000151408	Rasgrf2	19418
ENSMUSG00000085282	68.6555093647301	-0.027614921043879005	0.11021434574778934	0.4354151220149643	0.7640868122787826	10	105409814	105419735	9922	+	Gm15663	lncRNA	chromosome	predicted gene 15663 [Source:MGI Symbol;Acc:MGI:3783105]	ENSMUST00000145794	Gm15663	327812
ENSMUSG00000110569	1.388836354781209	0.01037528823749671	0.12369172183029138	0.43544754839475497	NA	8	72156849	72157612	764	-	Gm18860	processed_pseudogene	chromosome	predicted gene, 18860 [Source:MGI Symbol;Acc:MGI:5011045]	ENSMUST00000212029	Gm18860	"NA"
ENSMUSG00000003119	3298.751012817984	-0.036335142061815304	0.0571978124238873	0.43545325292013737	0.7640868122787826	11	98093885	98169330	75446	+	Cdk12	protein_coding	chromosome	cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]	ENSMUST00000107538	Cdk12	69131
ENSMUSG00000000544	14535.246326434913	0.03807995146009568	0.06345750967852672	0.4354836778128761	0.7640868122787826	1	165957807	165994079	36273	+	Gpa33	protein_coding	chromosome	glycoprotein A33 (transmembrane) [Source:MGI Symbol;Acc:MGI:1891703]	ENSMUST00000060833	Gpa33	59290
ENSMUSG00000020716	5514.67741854673	-0.03910514283899303	0.06958680600392897	0.4354938922219718	0.7640868122787826	11	79230519	79472438	241920	+	Nf1	protein_coding	chromosome	neurofibromin 1 [Source:MGI Symbol;Acc:MGI:97306]	ENSMUST00000071325	Nf1	18015
ENSMUSG00000035248	6551.434212636339	0.03917643648152392	0.07033080648227476	0.4355520766479578	0.7640889283342864	13	59919375	59970961	51587	-	Tut7	protein_coding	chromosome	terminal uridylyl transferase 7 [Source:MGI Symbol;Acc:MGI:2387179]	ENSMUST00000071703	Tut7	214290
ENSMUSG00000053706	10.120557658131816	0.023537176594607287	0.11499169811650535	0.43559490519650185	NA	3	61269671	61273372	3702	-	B430305J03Rik	protein_coding	chromosome	RIKEN cDNA B430305J03 gene [Source:MGI Symbol;Acc:MGI:3697707]	ENSMUST00000066298	B430305J03Rik	"NA"
ENSMUSG00000043501	627.726264745102	0.014902920004448808	0.12149460922546994	0.4356234998221056	0.7640889283342864	15	78735060	78739729	4670	-	Lgals2	protein_coding	chromosome	lectin, galactose-binding, soluble 2 [Source:MGI Symbol;Acc:MGI:895068]	ENSMUST00000044584	Lgals2	107753
ENSMUSG00000054181	14.89557451359591	0.023095203713179153	0.115429188448495	0.4356677119501262	0.7640889283342864	2	57126239	57128520	2282	-	A930012O16Rik	lncRNA	chromosome	RIKEN cDNA A930012O16 gene [Source:MGI Symbol;Acc:MGI:2442255]	ENSMUST00000156418	A930012O16Rik	"NA"
ENSMUSG00000038518	1918.329811793007	-0.039255310072525945	0.07914330202277928	0.4356784504929624	0.7640889283342864	13	44882950	45075119	192170	+	Jarid2	protein_coding	chromosome	jumonji, AT rich interactive domain 2 [Source:MGI Symbol;Acc:MGI:104813]	ENSMUST00000173246	Jarid2	16468
ENSMUSG00000052914	2063.060710676322	0.03913430904268469	0.08048803558479614	0.43570950113949625	0.7640889283342864	4	96404375	96441898	37524	-	Cyp2j6	protein_coding	chromosome	cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]	ENSMUST00000030303	Cyp2j6	13110
ENSMUSG00000091617	0.4861706747510441	0.004285980733981166	0.1340513940975027	0.4357597860349386	NA	14	14986011	15003411	17401	+	Gm3752	protein_coding	chromosome	predicted gene 3752 [Source:MGI Symbol;Acc:MGI:3781927]	ENSMUST00000164366	Gm3752	115488284
ENSMUSG00000087677	1.6150464933282027	-0.011535447967596684	0.12314429503234539	0.4358203256149707	NA	X	165401098	165404538	3441	-	Gm15226	lncRNA	chromosome	predicted gene 15226 [Source:MGI Symbol;Acc:MGI:3705187]	ENSMUST00000156526	Gm15226	"NA"
ENSMUSG00000103367	1.7282780132836326	-0.009891806113385993	0.1239185690456728	0.43587427152645625	NA	1	176663290	176663628	339	+	Gm38158	processed_pseudogene	chromosome	predicted gene, 38158 [Source:MGI Symbol;Acc:MGI:5611386]	ENSMUST00000194617	Gm38158	"NA"
ENSMUSG00000005973	633.2343809187544	-0.030242502849557894	0.1062638231022806	0.43588310339753394	0.7643181479473192	2	105216636	105229664	13029	-	Rcn1	protein_coding	chromosome	reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]	ENSMUST00000006128	Rcn1	19672
ENSMUSG00000013091	9.666320929948563	0.014688811480233155	0.12160210696279224	0.4358934717780886	NA	7	4785936	4787340	1405	+	Tmem190	protein_coding	chromosome	transmembrane protein 190 [Source:MGI Symbol;Acc:MGI:1925302]	ENSMUST00000013235	Tmem190	78052
ENSMUSG00000043230	12.767613468322118	-0.022476300119134814	0.11600452430087523	0.4360111403998726	NA	1	80176423	80196190	19768	-	Fam124b	protein_coding	chromosome	family with sequence similarity 124, member B [Source:MGI Symbol;Acc:MGI:3026880]	ENSMUST00000058748	Fam124b	241128
ENSMUSG00000109819	11.461289063275242	-0.018550760945990924	0.11922415148805482	0.43611657560420664	NA	8	35056574	35107470	50897	-	B930018H19Rik	lncRNA	chromosome	RIKEN cDNA B930018H19 gene [Source:MGI Symbol;Acc:MGI:5439417]	ENSMUST00000211381	B930018H19Rik	330734
ENSMUSG00000087626	3.5925956730898205	-0.016913647431580747	0.12031271454251774	0.43613767310716983	NA	6	52149861	52151039	1179	+	Gm15050	lncRNA	chromosome	predicted gene 15050 [Source:MGI Symbol;Acc:MGI:3705180]	ENSMUST00000133723	Gm15050	100504154
ENSMUSG00000090145	130.40185151643243	0.035422178743346654	0.09565439252067919	0.43614985027305414	0.764710634853444	1	88030974	88146725	115752	+	Ugt1a6b	protein_coding	chromosome	UDP glucuronosyltransferase 1 family, polypeptide A6B [Source:MGI Symbol;Acc:MGI:3580629]	ENSMUST00000113138	Ugt1a6b	394435
ENSMUSG00000082264	5.8064089236434455	0.018300878259423323	0.1193956449064279	0.4362074780550863	NA	4	101903765	101906324	2560	-	Gm12799	processed_pseudogene	chromosome	predicted gene 12799 [Source:MGI Symbol;Acc:MGI:3652118]	ENSMUST00000118151	Gm12799	"NA"
ENSMUSG00000054909	15.78302565822019	-0.027948827149929228	0.1096662472285791	0.43630561403742485	0.7649084746687204	5	135016287	135030204	13918	-	Wbscr25	lncRNA	chromosome	Williams Beuren syndrome chromosome region 25 (human) [Source:MGI Symbol;Acc:MGI:1918554]	ENSMUST00000148729	Wbscr25	71304
ENSMUSG00000101800	1.6297738612102453	0.009908828124434917	0.12390208510441933	0.4363636819841452	NA	7	25771498	25772356	859	+	Rnf170-ps	processed_pseudogene	chromosome	ring finger protein 170, pseudogene [Source:MGI Symbol;Acc:MGI:3645710]	ENSMUST00000181188	Rnf170-ps	"NA"
ENSMUSG00000070737	248.9349341897734	-0.037741915265713376	0.08814268429765934	0.43649229580745147	0.7651564354154061	4	127017484	127023437	5954	+	Tmem35b	protein_coding	chromosome	transmembrane protein 35B [Source:MGI Symbol;Acc:MGI:3758095]	ENSMUST00000094712	Tmem35b	100039968
ENSMUSG00000117804	3.571595462729306	0.015095771332892341	0.12136556413931134	0.4365250124988458	NA	19	9193745	9194324	580	+	Gm6252	processed_pseudogene	chromosome	predicted gene 6252 [Source:MGI Symbol;Acc:MGI:3644748]	ENSMUST00000236432	Gm6252	"NA"
ENSMUSG00000021248	4826.562308669845	0.03932262724276043	0.07567611632383148	0.43655953753899934	0.7651564354154061	12	85387388	85421621	34234	-	Tmed10	protein_coding	chromosome	transmembrane p24 trafficking protein 10 [Source:MGI Symbol;Acc:MGI:1915831]	ENSMUST00000040766	Tmed10	68581
ENSMUSG00000037686	275.2490584813064	-0.02856811963175102	0.10875777886485082	0.43657587288110633	0.7651564354154061	12	112073113	112093993	20881	+	Aspg	protein_coding	chromosome	asparaginase [Source:MGI Symbol;Acc:MGI:2144822]	ENSMUST00000079400	Aspg	104816
ENSMUSG00000047459	1870.7793635540174	0.038152725294056535	0.06423374354366866	0.43662891788572805	0.7651741431752349	2	155078453	155092197	13745	+	Dynlrb1	protein_coding	chromosome	dynein light chain roadblock-type 1 [Source:MGI Symbol;Acc:MGI:1914318]	ENSMUST00000150602	Dynlrb1	67068
ENSMUSG00000111746	2.3795721169802873	0.013054268772854004	0.12241133159450661	0.43670455286289706	NA	9	35192401	35196719	4319	+	4933422A05Rik	lncRNA	chromosome	RIKEN cDNA 4933422A05 gene [Source:MGI Symbol;Acc:MGI:1918383]	ENSMUST00000213706	4933422A05Rik	71133
ENSMUSG00000038236	856.7951229608265	-0.03795137924024823	0.08716601151996999	0.4367233015032958	0.7652400408131806	6	52191471	52198834	7364	-	Hoxa7	protein_coding	chromosome	homeobox A7 [Source:MGI Symbol;Acc:MGI:96179]	ENSMUST00000048715	Hoxa7	15404
ENSMUSG00000079654	17.064852300877334	0.0201536998745272	0.11798355982696339	0.43683855094967167	0.7652400408131806	6	29169231	29179583	10353	-	Prrt4	protein_coding	chromosome	proline-rich transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:2141677]	ENSMUST00000159200	Prrt4	101359
ENSMUSG00000030116	163.6528606052067	-0.021881015531239438	0.11650605125664444	0.4368478725704388	0.7652400408131806	6	122482804	122506249	23446	+	Mfap5	protein_coding	chromosome	microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387]	ENSMUST00000148517	Mfap5	50530
ENSMUSG00000108665	0.4890495052430262	-0.004276181614082776	0.1340128164597446	0.43685769767892085	NA	7	54532867	54534207	1341	+	Gm44897	TEC	chromosome	predicted gene 44897 [Source:MGI Symbol;Acc:MGI:5753473]	ENSMUST00000206187	Gm44897	"NA"
ENSMUSG00000006262	4274.451376485406	0.03907908519982484	0.08000996191544602	0.4368654911337679	0.7652400408131806	5	88868714	88912079	43366	+	Mob1b	protein_coding	chromosome	MOB kinase activator 1B [Source:MGI Symbol;Acc:MGI:1915723]	ENSMUST00000113229	Mob1b	68473
ENSMUSG00000100714	2.4877604493270464	-0.014243719750168516	0.12181120538902544	0.4368759431788205	NA	X	13100880	13113975	13096	-	2010308F09Rik	lncRNA	chromosome	RIKEN cDNA 2010308F09 gene [Source:MGI Symbol;Acc:MGI:1919372]	ENSMUST00000186931	2010308F09Rik	72122
ENSMUSG00000062014	3843.020005579519	0.03658124467149176	0.058312284820377244	0.4368812467137599	0.7652400408131806	14	47045606	47059699	14094	-	Gmfb	protein_coding	chromosome	glia maturation factor, beta [Source:MGI Symbol;Acc:MGI:1927133]	ENSMUST00000226333	Gmfb	63985
ENSMUSG00000118449	43.65057681831459	0.03247857527952446	0.10210437810974195	0.43706357802039003	0.7654172914985733	12	4639797	4643029	3233	-	Gm3625	lncRNA	chromosome	predicted gene 3625 [Source:MGI Symbol;Acc:MGI:3781801]	ENSMUST00000238375	Gm3625	"NA"
ENSMUSG00000021496	191.17568808200446	-0.03874116091557581	0.08273172571404208	0.43706835069296723	0.7654172914985733	13	55875181	55924643	49463	+	Pcbd2	protein_coding	chromosome	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Source:MGI Symbol;Acc:MGI:1919812]	ENSMUST00000021958	Pcbd2	72562
ENSMUSG00000115439	2.992032772196017	-0.012895727138073037	0.12248012940461618	0.43707821279844944	NA	14	106502726	106508682	5957	+	Gm36107	lncRNA	chromosome	predicted gene, 36107 [Source:MGI Symbol;Acc:MGI:5595266]	ENSMUST00000227226	Gm36107	"NA"
ENSMUSG00000083272	0.3898774331019113	-0.0047763681901437545	0.13076722958786074	0.43716370156668843	NA	4	86360250	86360578	329	-	Gm12550	processed_pseudogene	chromosome	predicted gene 12550 [Source:MGI Symbol;Acc:MGI:3651460]	ENSMUST00000118478	Gm12550	"NA"
ENSMUSG00000056167	1504.1369429640572	0.035219240699283685	0.05443645341234276	0.4372202157047994	0.7656080015373252	9	114414946	114469252	54307	-	Cnot10	protein_coding	chromosome	CCR4-NOT transcription complex, subunit 10 [Source:MGI Symbol;Acc:MGI:1926143]	ENSMUST00000070117	Cnot10	78893
ENSMUSG00000041750	2.208194052690546	-0.013028195826096147	0.1224117879488818	0.4372772034902153	NA	3	86893858	86897087	3230	+	Cd1d2	polymorphic_pseudogene	chromosome	CD1d2 antigen [Source:MGI Symbol;Acc:MGI:107675]	ENSMUST00000041920	Cd1d2	"NA"
ENSMUSG00000025013	4.618725532474807	-0.01598818235602796	0.12083266245196762	0.43742354040104003	NA	19	41071192	41195274	124083	-	Tll2	protein_coding	chromosome	tolloid-like 2 [Source:MGI Symbol;Acc:MGI:1346044]	ENSMUST00000025986	Tll2	24087
ENSMUSG00000113349	27.822540999280065	0.02700124857123628	0.11083067572844915	0.43743895341382993	0.7659157620989522	12	36196182	36197921	1740	-	Gm48369	TEC	chromosome	predicted gene, 48369 [Source:MGI Symbol;Acc:MGI:6097840]	ENSMUST00000222844	Gm48369	"NA"
ENSMUSG00000036285	676.6962876318275	0.03924084093329161	0.07502457653437927	0.4375131420011222	0.7659291635838611	5	77442029	77457931	15903	-	Noa1	protein_coding	chromosome	nitric oxide associated 1 [Source:MGI Symbol;Acc:MGI:1914306]	ENSMUST00000047860	Noa1	56412
ENSMUSG00000079580	1.3592127135922731	0.00970973389770329	0.12398200942536672	0.4375266638533843	NA	17	29744981	29771359	26379	-	Tmem217	protein_coding	chromosome	transmembrane protein 217 [Source:MGI Symbol;Acc:MGI:3646280]	ENSMUST00000234718	Tmem217	71138
ENSMUSG00000107902	4.685028342513135	-0.011925383225053777	0.12293104126602424	0.4375437431158006	NA	6	98098757	98225572	126816	+	Gm32592	lncRNA	chromosome	predicted gene, 32592 [Source:MGI Symbol;Acc:MGI:5591751]	ENSMUST00000205146	Gm32592	102635190
ENSMUSG00000005672	1463.3109311578705	-0.027672372584283716	0.1099193111946633	0.43755099973657197	0.7659291635838611	5	75735576	75817382	81807	+	Kit	protein_coding	chromosome	KIT proto-oncogene receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:96677]	ENSMUST00000005815	Kit	16590
ENSMUSG00000029554	896.6954503480724	0.03872787061242481	0.06798613564134848	0.4375755589698471	0.7659291635838611	5	139994444	140307307	312864	-	Mad1l1	protein_coding	chromosome	MAD1 mitotic arrest deficient 1-like 1 [Source:MGI Symbol;Acc:MGI:1341857]	ENSMUST00000031534	Mad1l1	17120
ENSMUSG00000041062	3.2623918036400865	0.01468017242084279	0.12156228542255043	0.43760786625438314	NA	17	25955016	25967304	12289	+	Mslnl	protein_coding	chromosome	mesothelin-like [Source:MGI Symbol;Acc:MGI:3607710]	ENSMUST00000047098	Mslnl	328783
ENSMUSG00000113190	1.2088804633654062	0.008121764269407635	0.12488852888888631	0.4376652566634915	NA	12	69274700	69285058	10359	+	Gm47545	lncRNA	chromosome	predicted gene, 47545 [Source:MGI Symbol;Acc:MGI:6096558]	ENSMUST00000220745	Gm47545	"NA"
ENSMUSG00000054204	1.732124687602261	-0.010725037099857978	0.12348789667360084	0.4377259442356588	NA	12	30934321	30943853	9533	+	Alkal2	protein_coding	chromosome	ALK and LTK ligand 2 [Source:MGI Symbol;Acc:MGI:3697448]	ENSMUST00000067087	Alkal2	100294583
ENSMUSG00000085197	0.4907963300468058	-0.0042648925155225744	0.1340104825704172	0.43774863121335145	NA	8	68821086	68828362	7277	+	1700125H03Rik	lncRNA	chromosome	RIKEN cDNA 1700125H03 gene [Source:MGI Symbol;Acc:MGI:1920859]	ENSMUST00000139265	1700125H03Rik	73609
ENSMUSG00000118243	3.0002742534925955	0.008217932752235224	0.12482228135381522	0.437773929393905	NA	19	5345224	5346056	833	+	Gm50203	lncRNA	chromosome	predicted gene, 50203 [Source:MGI Symbol;Acc:MGI:6302985]	ENSMUST00000236582	Gm50203	"NA"
ENSMUSG00000022075	811.9909895849079	-0.03899998927262913	0.07996376269860622	0.4378182230272487	0.7662442990997275	14	70022439	70043085	20647	-	Rhobtb2	protein_coding	chromosome	Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557]	ENSMUST00000022665	Rhobtb2	246710
ENSMUSG00000064600	24.106137471263022	-0.030694615194643865	0.10525202814253165	0.437841599047838	0.7662442990997275	7	109622417	109622549	133	+	Gm25636	snoRNA	chromosome	predicted gene, 25636 [Source:MGI Symbol;Acc:MGI:5455413]	ENSMUST00000082666	Gm25636	115486823
ENSMUSG00000098945	2.762706877019972	0.0072490026822721685	0.12556858481717403	0.4378700616898091	NA	7	105885652	105886689	1038	-	Gm27150	processed_pseudogene	chromosome	predicted gene 27150 [Source:MGI Symbol;Acc:MGI:5520993]	ENSMUST00000183441	Gm27150	"NA"
ENSMUSG00000031438	8134.799236653699	0.03651712194157844	0.09208800075257917	0.43788862483961644	0.7662513410603089	X	138464065	138573894	109830	+	Rnf128	protein_coding	chromosome	ring finger protein 128 [Source:MGI Symbol;Acc:MGI:1914139]	ENSMUST00000113026	Rnf128	66889
ENSMUSG00000103132	130.80576691977632	-0.030137396676564066	0.10616374689176687	0.43800650566336524	0.7663823570714361	6	28568071	28570985	2915	+	Gm37978	TEC	chromosome	predicted gene, 37978 [Source:MGI Symbol;Acc:MGI:5611206]	ENSMUST00000194736	Gm37978	"NA"
ENSMUSG00000027071	9.3198136129814	-0.019926800784331174	0.11810736539142122	0.4380161736066719	NA	2	84828927	84867806	38880	-	P2rx3	protein_coding	chromosome	purinergic receptor P2X, ligand-gated ion channel, 3 [Source:MGI Symbol;Acc:MGI:1097160]	ENSMUST00000028465	P2rx3	228139
ENSMUSG00000113057	3.524477841603393	-0.014212164157058994	0.12179649433450679	0.4381422586640158	NA	13	63092375	63097256	4882	-	Gm48812	lncRNA	chromosome	predicted gene, 48812 [Source:MGI Symbol;Acc:MGI:6098525]	ENSMUST00000221723	Gm48812	"NA"
ENSMUSG00000114980	1.0407856567277058	-0.007475288110034195	0.12536321369644193	0.4382171404503629	NA	14	103224848	103271239	46392	-	4933432I03Rik	lncRNA	chromosome	RIKEN cDNA 4933432I03 gene [Source:MGI Symbol;Acc:MGI:1918514]	ENSMUST00000226662	4933432I03Rik	71264
ENSMUSG00000053747	6.100930147715632	-0.015278745189661448	0.12121709371677612	0.43822161325789333	NA	9	99756159	99758223	2065	-	Sox14	protein_coding	chromosome	SRY (sex determining region Y)-box 14 [Source:MGI Symbol;Acc:MGI:98362]	ENSMUST00000054819	Sox14	20669
ENSMUSG00000019312	2238.3108773359204	-0.037574714366281445	0.08821134404096857	0.4382258669870953	0.7665160249835439	11	98337220	98346199	8980	+	Grb7	protein_coding	chromosome	growth factor receptor bound protein 7 [Source:MGI Symbol;Acc:MGI:102683]	ENSMUST00000019456	Grb7	14786
ENSMUSG00000032649	43.34440400115776	-0.02775212440019692	0.10973892596019057	0.4382336183961701	0.7665160249835439	1	152275581	152386446	110866	+	Colgalt2	protein_coding	chromosome	collagen beta(1-O)galactosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2138232]	ENSMUST00000044311	Colgalt2	269132
ENSMUSG00000016496	563.2902307253912	0.020520430973759732	0.11761175889265187	0.4382774984827903	0.7665160249835439	19	29344855	29365495	20641	+	Cd274	protein_coding	chromosome	CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446]	ENSMUST00000016640	Cd274	60533
ENSMUSG00000029138	3.6399385900662486	-0.014317598527390339	0.12173728286594605	0.43830173814461376	NA	5	31643084	31645820	2737	+	4930548H24Rik	protein_coding	chromosome	RIKEN cDNA 4930548H24 gene [Source:MGI Symbol;Acc:MGI:1914906]	ENSMUST00000031020	4930548H24Rik	67656
