gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00000040495	13.939202814160586	-0.020806827520644364	0.12819285304968303	0.31283240579069405	0.6833984897189836	2	91757594	91759033	1440	+	Chrm4	protein_coding	chromosome	cholinergic receptor, muscarinic 4 [Source:MGI Symbol;Acc:MGI:88399]	ENSMUST00000045537	Chrm4	12672
ENSMUSG00000079015	0.640296477605137	0.010524849036633003	0.14001050525778208	0.3128350416299587	NA	12	103861185	103871146	9962	-	Serpina1c	protein_coding	chromosome	serine (or cysteine) peptidase inhibitor, clade A, member 1C [Source:MGI Symbol;Acc:MGI:891969]	ENSMUST00000074051	Serpina1c	20702
ENSMUSG00000018566	472.4577232066298	-0.0362266694182362	0.1081802561808247	0.312864512670017	0.6833984897189836	11	69833365	69839014	5650	-	Slc2a4	protein_coding	chromosome	solute carrier family 2 (facilitated glucose transporter), member 4 [Source:MGI Symbol;Acc:MGI:95758]	ENSMUST00000018710	Slc2a4	20528
ENSMUSG00000039813	1309.61654746668	-0.052202258494375244	0.08463471007026382	0.3128912153454769	0.6833984897189836	4	46604390	46650209	45820	-	Tbc1d2	protein_coding	chromosome	TBC1 domain family, member 2 [Source:MGI Symbol;Acc:MGI:2652885]	ENSMUST00000084621	Tbc1d2	381605
ENSMUSG00000007036	1574.4593857133573	-0.05250025144152955	0.07070418976694456	0.3129160235470604	0.6833984897189836	17	35308239	35321963	13725	+	Abhd16a	protein_coding	chromosome	abhydrolase domain containing 16A [Source:MGI Symbol;Acc:MGI:99476]	ENSMUST00000007251	Abhd16a	193742
ENSMUSG00000037972	661.8991426369452	0.04346269721709989	0.10041949216502172	0.31297568983951174	0.6834499696818308	16	10878809	10892849	14041	+	Snn	protein_coding	chromosome	stannin [Source:MGI Symbol;Acc:MGI:1276549]	ENSMUST00000089011	Snn	20621
ENSMUSG00000116796	15.52619882854873	-0.032277352716766426	0.11243721303684655	0.3130445001716532	0.6834918219452734	17	17813945	17815038	1094	-	Gm49784	TEC	chromosome	predicted gene, 49784 [Source:MGI Symbol;Acc:MGI:6215305]	ENSMUST00000232626	Gm49784	"NA"
ENSMUSG00000101628	4.750474507302451	0.01715659622586655	0.13324865868736874	0.31307362209329387	NA	1	52116420	52195246	78827	+	Gm28177	lncRNA	chromosome	predicted gene 28177 [Source:MGI Symbol;Acc:MGI:5578883]	ENSMUST00000185516	Gm28177	"NA"
ENSMUSG00000000708	2437.547209686806	0.052680678242158975	0.07192217919116335	0.3130827841798152	0.6834918219452734	17	53873889	53979748	105860	+	Kat2b	protein_coding	chromosome	K(lysine) acetyltransferase 2B [Source:MGI Symbol;Acc:MGI:1343094]	ENSMUST00000000724	Kat2b	18519
ENSMUSG00000029610	673.384113973521	0.04956024269354628	0.060887032529171034	0.31310314568541336	0.6834918219452734	5	143839522	143846665	7144	-	Aimp2	protein_coding	chromosome	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2 [Source:MGI Symbol;Acc:MGI:2385237]	ENSMUST00000031613	Aimp2	231872
ENSMUSG00000049382	131146.98531263196	0.053050080708369925	0.07613562680470772	0.31314745199834815	0.6835097410476912	15	101905133	101912917	7785	-	Krt8	protein_coding	chromosome	keratin 8 [Source:MGI Symbol;Acc:MGI:96705]	ENSMUST00000023952	Krt8	16691
ENSMUSG00000025332	6938.5596687389725	-0.05248312013116503	0.07077663292380575	0.3131905072970569	0.683524925734183	X	151016016	151057531	41516	+	Kdm5c	protein_coding	chromosome	lysine (K)-specific demethylase 5C [Source:MGI Symbol;Acc:MGI:99781]	ENSMUST00000112584	Kdm5c	20591
ENSMUSG00000022032	306.2681392481192	0.03092534551636963	0.11398187066700893	0.313256836436511	0.6835908952316855	14	65903852	66002275	98424	+	Scara5	protein_coding	chromosome	scavenger receptor class A, member 5 [Source:MGI Symbol;Acc:MGI:1918395]	ENSMUST00000022610	Scara5	71145
ENSMUSG00000063314	2.766651317540606	0.018634118811010663	0.1312799821965929	0.31329469485638256	NA	4	94487622	94488032	411	+	Gm12657	processed_pseudogene	chromosome	predicted gene 12657 [Source:MGI Symbol;Acc:MGI:3651714]	ENSMUST00000119560	Gm12657	"NA"
ENSMUSG00000056899	83.79989510620189	-0.042527043641083444	0.10144738317408143	0.31334176670940833	0.6836974363496943	12	41074089	42002371	928283	+	Immp2l	protein_coding	chromosome	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2135611]	ENSMUST00000132121	Immp2l	93757
ENSMUSG00000083668	3.0303968634965917	0.018152178258095623	0.13193014532821573	0.3133489316774797	NA	X	120244685	120246271	1587	-	Gm5648	processed_pseudogene	chromosome	predicted pseudogene 5648 [Source:MGI Symbol;Acc:MGI:3647868]	ENSMUST00000122244	Gm5648	"NA"
ENSMUSG00000018415	1332.4215807582596	-0.05265267268294012	0.08207741143954801	0.3134492673006756	0.6837424748972176	11	60307971	60341753	33783	+	Gid4	protein_coding	chromosome	GID complex subunit 4, VID24 homolog [Source:MGI Symbol;Acc:MGI:1914021]	ENSMUST00000070681	Gid4	66771
ENSMUSG00000028971	1.3115642195924	-0.012866457026300364	0.1377877651275287	0.31349925584637994	NA	4	149209491	149211220	1730	-	Cort	protein_coding	chromosome	cortistatin [Source:MGI Symbol;Acc:MGI:109538]	ENSMUST00000030815	Cort	12854
ENSMUSG00000109249	0.6470001253898862	-0.009357392370664493	0.14131620946938367	0.313504513864057	NA	7	66265070	66268896	3827	-	Gm44610	TEC	chromosome	predicted gene 44610 [Source:MGI Symbol;Acc:MGI:5753186]	ENSMUST00000209012	Gm44610	"NA"
ENSMUSG00000037773	298.9367661761779	-0.05300354063476385	0.07829171522675481	0.3135207292750904	0.6837424748972176	2	130259167	130266621	7455	-	Pced1a	protein_coding	chromosome	PC-esterase domain containing 1A [Source:MGI Symbol;Acc:MGI:2442177]	ENSMUST00000089581	Pced1a	319513
ENSMUSG00000034673	1094.75177914399	-0.052738886813465884	0.08139978808208084	0.3135583417390304	0.6837424748972176	17	34810240	34816374	6135	+	Pbx2	protein_coding	chromosome	pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]	ENSMUST00000038149	Pbx2	18515
ENSMUSG00000015053	109.56373287657905	0.030813213416182452	0.1140809320078047	0.31356886618867136	0.6837424748972176	6	88170873	88184014	13142	+	Gata2	protein_coding	chromosome	GATA binding protein 2 [Source:MGI Symbol;Acc:MGI:95662]	ENSMUST00000015197	Gata2	14461
ENSMUSG00000038587	1216.693787653324	-0.041271858431048365	0.10280614119709544	0.3135857771810533	0.6837424748972176	10	4216380	4309470	93091	+	Akap12	protein_coding	chromosome	A kinase (PRKA) anchor protein (gravin) 12 [Source:MGI Symbol;Acc:MGI:1932576]	ENSMUST00000045730	Akap12	83397
ENSMUSG00000104347	6.752029374387346	-0.0238238812177811	0.123535509948878	0.3136035861071386	NA	4	6378018	6378292	275	+	Gm37689	TEC	chromosome	predicted gene, 37689 [Source:MGI Symbol;Acc:MGI:5610917]	ENSMUST00000193139	Gm37689	"NA"
ENSMUSG00000114469	0.8262569878240135	-0.010668923091287152	0.13982175450391118	0.3136445338000045	NA	19	20387908	20529694	141787	-	C730002L08Rik	lncRNA	chromosome	RIKEN cDNA C730002L08 gene [Source:MGI Symbol;Acc:MGI:2443493]	ENSMUST00000225910	C730002L08Rik	320155
ENSMUSG00000096968	3.1963452419010885	-0.016695160088506078	0.13376469274235983	0.313666078744439	NA	1	170712634	170713450	817	+	Gm26620	protein_coding	chromosome	predicted gene, 26620 [Source:MGI Symbol;Acc:MGI:5477114]	ENSMUST00000180542	Gm26620	"NA"
ENSMUSG00000020260	1635.4958310648049	-0.052315000014669676	0.07015206096350043	0.31367209210286906	0.6837424748972176	10	77095052	77105409	10358	+	Pofut2	protein_coding	chromosome	protein O-fucosyltransferase 2 [Source:MGI Symbol;Acc:MGI:1916863]	ENSMUST00000020493	Pofut2	80294
ENSMUSG00000036231	14.741812190940527	-0.030239913195800276	0.11475489404439197	0.31370482423166923	0.6837424748972176	12	35975619	35999735	24117	+	Agr3	protein_coding	chromosome	anterior gradient 3 [Source:MGI Symbol;Acc:MGI:2685734]	ENSMUST00000042101	Agr3	403205
ENSMUSG00000113505	3.150041824977714	-0.01805295000228027	0.13202713890089873	0.3137112265313788	NA	13	69143656	69146138	2483	-	Gm48593	TEC	chromosome	predicted gene, 48593 [Source:MGI Symbol;Acc:MGI:6098166]	ENSMUST00000223248	Gm48593	"NA"
ENSMUSG00000003233	885.6467824050178	-0.05219714026055721	0.08425143386423646	0.31375499776085697	0.6837424748972176	16	20335732	20352760	17029	+	Dvl3	protein_coding	chromosome	dishevelled segment polarity protein 3 [Source:MGI Symbol;Acc:MGI:108100]	ENSMUST00000171572	Dvl3	13544
ENSMUSG00000112592	59.436622580483075	-0.03859640501121787	0.10562147765238585	0.31375924341862466	0.6837424748972176	10	60644439	60650102	5664	-	Gm19972	TEC	chromosome	predicted gene, 19972 [Source:MGI Symbol;Acc:MGI:5012157]	ENSMUST00000218180	Gm19972	"NA"
ENSMUSG00000040570	466.53466361200987	-0.03539460114743067	0.10896168650384694	0.31377344431049453	0.6837424748972176	5	8540334	8672952	132619	-	Rundc3b	protein_coding	chromosome	RUN domain containing 3B [Source:MGI Symbol;Acc:MGI:2685286]	ENSMUST00000115378	Rundc3b	242819
ENSMUSG00000078851	1722.8200671887607	0.052474292353234545	0.08289949866966326	0.31379077779198405	0.6837424748972176	11	58845511	58847656	2146	+	H2aw	protein_coding	chromosome	H2A.W histone [Source:MGI Symbol;Acc:MGI:2448458]	ENSMUST00000108817	H2aw	319162
ENSMUSG00000039774	3134.087323359421	-0.04709159834246183	0.09560227381682967	0.31381540678369546	0.6837424748972176	4	47091909	47123070	31162	+	Galnt12	protein_coding	chromosome	polypeptide N-acetylgalactosaminyltransferase 12 [Source:MGI Symbol;Acc:MGI:2444664]	ENSMUST00000045041	Galnt12	230145
ENSMUSG00000022774	1045.1649526099588	0.05200118629641019	0.08501535126222426	0.3138318378310916	0.6837424748972176	16	31767331	31780599	13269	+	Ncbp2	protein_coding	chromosome	nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342]	ENSMUST00000126215	Ncbp2	68092
ENSMUSG00000083579	3.6755730760637904	-0.020103584403495883	0.129113133395414	0.3139167641120065	NA	16	3744292	3744604	313	+	Gm15538	processed_pseudogene	chromosome	predicted gene 15538 [Source:MGI Symbol;Acc:MGI:3782986]	ENSMUST00000121410	Gm15538	"NA"
ENSMUSG00000036196	4.328587494230555	-0.0211959229221508	0.12746761088022923	0.314041199344583	NA	17	28856757	28909207	52451	-	Slc26a8	protein_coding	chromosome	solute carrier family 26, member 8 [Source:MGI Symbol;Acc:MGI:2385046]	ENSMUST00000114764	Slc26a8	224661
ENSMUSG00000089872	1221.474484993802	0.052877473538577906	0.07468988172806794	0.31404385572426713	0.6841256797214678	1	190432399	190643967	211569	-	Rps6kc1	protein_coding	chromosome	ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:2443419]	ENSMUST00000061611	Rps6kc1	320119
ENSMUSG00000019230	0.8966775525722716	-0.011855762097852869	0.1386768618194468	0.31406016084082106	NA	1	138752924	138776315	23392	-	Lhx9	protein_coding	chromosome	LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]	ENSMUST00000112026	Lhx9	16876
ENSMUSG00000073867	49.044589732964546	-0.04222904798339379	0.101681809770266	0.31420667441306765	0.6843011128248552	7	109657194	109660532	3339	-	AA474408	TEC	chromosome	expressed sequence AA474408 [Source:MGI Symbol;Acc:MGI:3034216]	ENSMUST00000098110	AA474408	"NA"
ENSMUSG00000002083	185.38942596573247	-0.047020950779589385	0.09564057746144544	0.31423216791362046	0.6843011128248552	7	16042318	16052130	9813	+	Bbc3	protein_coding	chromosome	BCL2 binding component 3 [Source:MGI Symbol;Acc:MGI:2181667]	ENSMUST00000002152	Bbc3	170770
ENSMUSG00000045100	234.88741495056482	-0.052941007876440474	0.07730113517144094	0.314257565625409	0.6843011128248552	6	94477312	94581653	104342	+	Slc25a26	protein_coding	chromosome	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26 [Source:MGI Symbol;Acc:MGI:1914832]	ENSMUST00000061118	Slc25a26	67582
ENSMUSG00000028706	465.8713295486114	0.051889600571166726	0.06847852803678697	0.31429561778126314	0.6843011128248552	4	115890039	115911073	21035	-	Nsun4	protein_coding	chromosome	NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431]	ENSMUST00000165493	Nsun4	72181
ENSMUSG00000093044	3.318930509990887	-0.01555450535957507	0.13503821380159886	0.31430621096642913	NA	14	52447242	52447351	110	-	Snord8	snoRNA	chromosome	small nucleolar RNA, C/D box 8 [Source:MGI Symbol;Acc:MGI:3819556]	ENSMUST00000175303	Snord8	100217445
ENSMUSG00000026526	3066.0407960283665	0.05247797852380077	0.08253077292896001	0.314345681457226	0.6843011128248552	1	175427940	175453201	25262	-	Fh1	protein_coding	chromosome	fumarate hydratase 1 [Source:MGI Symbol;Acc:MGI:95530]	ENSMUST00000027810	Fh1	14194
ENSMUSG00000028085	433.9944801194586	-0.049249035173923074	0.09192099724658587	0.31437235318806134	0.6843011128248552	3	85481426	85562929	81504	+	Gatb	protein_coding	chromosome	glutamyl-tRNA(Gln) amidotransferase, subunit B [Source:MGI Symbol;Acc:MGI:2442496]	ENSMUST00000127348	Gatb	229487
ENSMUSG00000026858	1148.2155498380414	-0.05261684520908567	0.07248531372225761	0.31437736363683205	0.6843011128248552	2	30254245	30275533	21289	+	Miga2	protein_coding	chromosome	mitoguardin 2 [Source:MGI Symbol;Acc:MGI:1922035]	ENSMUST00000100214	Miga2	108958
ENSMUSG00000071317	151.49199869332296	-0.027356204388573037	0.11836080839123354	0.31449442822143603	0.6844012545091701	10	45211868	45248575	36708	+	Bves	protein_coding	chromosome	blood vessel epicardial substance [Source:MGI Symbol;Acc:MGI:1346013]	ENSMUST00000095715	Bves	23828
ENSMUSG00000096923	6.200502503419733	-0.02391846184020201	0.12327785111021904	0.3145511493180698	NA	11	6150029	6151643	1615	+	A730071L15Rik	protein_coding	chromosome	RIKEN cDNA A730071L15Rik gene [Source:MGI Symbol;Acc:MGI:3642498]	ENSMUST00000181545	A730071L15Rik	"NA"
ENSMUSG00000058831	25.01210852015737	-0.03712537512406162	0.10706881532734103	0.3145639465497871	0.6844012545091701	6	29376670	29388467	11798	-	Opn1sw	protein_coding	chromosome	opsin 1 (cone pigments), short-wave-sensitive (color blindness, tritan) [Source:MGI Symbol;Acc:MGI:99438]	ENSMUST00000080428	Opn1sw	12057
ENSMUSG00000021257	190.16566410285918	-0.04061899396443725	0.103399657159715	0.31459533472523415	0.6844012545091701	12	86747276	86773234	25959	-	Angel1	protein_coding	chromosome	angel homolog 1 [Source:MGI Symbol;Acc:MGI:1915987]	ENSMUST00000021682	Angel1	68737
ENSMUSG00000048701	3180.4943776640625	-0.05113361999685839	0.06578589217101387	0.31464710869668555	0.6844012545091701	10	69932951	70029030	96080	+	Ccdc6	protein_coding	chromosome	coiled-coil domain containing 6 [Source:MGI Symbol;Acc:MGI:1923801]	ENSMUST00000147545	Ccdc6	76551
ENSMUSG00000030878	488.1805765973168	-0.0518116618768357	0.0853847959619949	0.31465224092086685	0.6844012545091701	7	120556259	120581535	25277	-	Cdr2	protein_coding	chromosome	cerebellar degeneration-related 2 [Source:MGI Symbol;Acc:MGI:1100885]	ENSMUST00000033169	Cdr2	12585
ENSMUSG00000036862	1082.0545101614152	-0.052860921124449914	0.07556992840498229	0.31465738271245597	0.6844012545091701	7	105402197	105436861	34665	-	Dchs1	protein_coding	chromosome	dachsous cadherin related 1 [Source:MGI Symbol;Acc:MGI:2685011]	ENSMUST00000078482	Dchs1	233651
ENSMUSG00000002603	489.97492682917795	0.04307263251081209	0.10066743635885515	0.31467638350973515	0.6844012545091701	7	25386427	25404502	18076	+	Tgfb1	protein_coding	chromosome	transforming growth factor, beta 1 [Source:MGI Symbol;Acc:MGI:98725]	ENSMUST00000002678	Tgfb1	21803
ENSMUSG00000107858	5.469041226506451	-0.01608720412808356	0.13439799095064203	0.3147191472100192	NA	6	45057680	45061439	3760	+	Gm43879	TEC	chromosome	predicted gene, 43879 [Source:MGI Symbol;Acc:MGI:5690271]	ENSMUST00000203811	Gm43879	"NA"
ENSMUSG00000074665	1.2106551588953058	0.012728442759135018	0.1378392667745306	0.31475434572797134	NA	2	153780141	153806021	25881	+	Bpifb4	protein_coding	chromosome	BPI fold containing family B, member 4 [Source:MGI Symbol;Acc:MGI:2685852]	ENSMUST00000154281	Bpifb4	381399
ENSMUSG00000030247	725.9577511858799	-0.03966134890058299	0.10439999718309617	0.3147636898649005	0.6845125149410695	6	142510563	142517340	6778	-	Kcnj8	protein_coding	chromosome	potassium inwardly-rectifying channel, subfamily J, member 8 [Source:MGI Symbol;Acc:MGI:1100508]	ENSMUST00000203945	Kcnj8	16523
ENSMUSG00000106947	0.6382828958861005	-0.009342085998492658	0.14126490163589037	0.31477565152419323	NA	5	67764561	67765169	609	-	1700025A08Rik	TEC	chromosome	RIKEN cDNA 1700025A08 gene [Source:MGI Symbol;Acc:MGI:1916650]	ENSMUST00000200753	1700025A08Rik	"NA"
ENSMUSG00000065287	0.6333763387135889	-0.009268377851869038	0.1413600081922131	0.31483614514706876	NA	2	130118157	130118289	133	+	Gm24451	snoRNA	chromosome	predicted gene, 24451 [Source:MGI Symbol;Acc:MGI:5454228]	ENSMUST00000083353	Gm24451	115489609
ENSMUSG00000028967	3046.123495665447	0.04093563758503532	0.10302979853073481	0.3148592919618902	0.6846417883898015	4	150938376	150953349	14974	+	Errfi1	protein_coding	chromosome	ERBB receptor feedback inhibitor 1 [Source:MGI Symbol;Acc:MGI:1921405]	ENSMUST00000030811	Errfi1	74155
ENSMUSG00000023980	696.8980020209893	-0.05282621262839425	0.07867313536574438	0.31497075880797704	0.6847019991199825	17	47794289	47813217	18929	-	Taf8	protein_coding	chromosome	TATA-box binding protein associated factor 8 [Source:MGI Symbol;Acc:MGI:1926879]	ENSMUST00000067103	Taf8	63856
ENSMUSG00000032244	4649.3989447918	0.052755663532000625	0.07446280725519289	0.3149931589423945	0.6847019991199825	9	62699103	62719216	20114	-	Fem1b	protein_coding	chromosome	fem 1 homolog b [Source:MGI Symbol;Acc:MGI:1335087]	ENSMUST00000034775	Fem1b	14155
ENSMUSG00000023791	611.2687891384438	0.052856026441779703	0.07753633432160965	0.3150031599631099	0.6847019991199825	16	31903234	31918558	15325	-	Pigx	protein_coding	chromosome	phosphatidylinositol glycan anchor biosynthesis, class X [Source:MGI Symbol;Acc:MGI:1919334]	ENSMUST00000096109	Pigx	72084
ENSMUSG00000066000	37.2995666511623	0.038113331409569795	0.10598821914138887	0.3150754052274082	0.6847019991199825	4	147696394	147726970	30577	-	Zfp979	protein_coding	chromosome	zinc finger protein 979 [Source:MGI Symbol;Acc:MGI:2148252]	ENSMUST00000105720	Zfp979	112422
ENSMUSG00000021687	4654.165427830078	-0.05219571989733819	0.0835831250578068	0.31508451898224854	0.6847019991199825	13	94337818	94422365	84548	-	Scamp1	protein_coding	chromosome	secretory carrier membrane protein 1 [Source:MGI Symbol;Acc:MGI:1349480]	ENSMUST00000022197	Scamp1	107767
ENSMUSG00000021474	1933.2962330315402	0.0526081774058912	0.07306111247855945	0.3151039461490112	0.6847019991199825	13	54225888	54262361	36474	+	Sfxn1	protein_coding	chromosome	sideroflexin 1 [Source:MGI Symbol;Acc:MGI:2137677]	ENSMUST00000021930	Sfxn1	14057
ENSMUSG00000110013	0.8909356941773579	-0.010236332861318073	0.1401893490014021	0.31512963092488105	NA	8	52809646	52856374	46729	+	1190028D05Rik	lncRNA	chromosome	RIKEN cDNA 1190028D05 gene [Source:MGI Symbol;Acc:MGI:3036227]	ENSMUST00000210977	1190028D05Rik	330767
ENSMUSG00000041930	323.53110580598127	-0.03929936439062446	0.10472411591162492	0.315304721437905	0.6850082810483463	5	114706077	114751281	45205	+	Fam222a	protein_coding	chromosome	family with sequence similarity 222, member A [Source:MGI Symbol;Acc:MGI:3605543]	ENSMUST00000043650	Fam222a	433940
ENSMUSG00000019235	172.45232571888369	-0.031609992949189175	0.11295853318139368	0.3153172525807968	0.6850082810483463	12	85182023	85198038	16016	-	Rps6kl1	protein_coding	chromosome	ribosomal protein S6 kinase-like 1 [Source:MGI Symbol;Acc:MGI:2443413]	ENSMUST00000221972	Rps6kl1	238323
ENSMUSG00000000093	321.7883163710965	-0.049071776533990676	0.09204283526996465	0.3154082421354725	0.6851273448245007	11	85723377	85732774	9398	+	Tbx2	protein_coding	chromosome	T-box 2 [Source:MGI Symbol;Acc:MGI:98494]	ENSMUST00000000095	Tbx2	21385
ENSMUSG00000070858	7.585463277071626	-0.023424938342496194	0.12391372780781339	0.31543163395366625	NA	5	34140777	34142357	1581	+	Gm1673	protein_coding	chromosome	predicted gene 1673 [Source:MGI Symbol;Acc:MGI:2686519]	ENSMUST00000094869	Gm1673	381633
ENSMUSG00000110841	147.7411053807297	-0.05021581589714436	0.08966149257225012	0.3154567956779676	0.685142268328248	10	45751387	45752182	796	+	Gpx4-ps2	transcribed_processed_pseudogene	chromosome	glutathione peroxidase 4, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3779731]	ENSMUST00000217344	Gpx4-ps2	"NA"
ENSMUSG00000058672	2005.2398451307763	-0.045964961805101186	0.09694801886048621	0.31548748019825684	0.685142268328248	13	34258257	34261990	3734	-	Tubb2a	protein_coding	chromosome	tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]	ENSMUST00000056427	Tubb2a	22151
ENSMUSG00000105286	1.0623861424705583	-0.011847146029499094	0.1385986901253734	0.31560114432417274	NA	3	33871405	33872095	691	+	Gm43140	lncRNA	chromosome	predicted gene 43140 [Source:MGI Symbol;Acc:MGI:5663277]	ENSMUST00000197317	Gm43140	"NA"
ENSMUSG00000053819	4459.83882788267	0.05242182990620137	0.07204471232143607	0.31560486031435964	0.6853185814280275	3	126389951	126639975	250025	+	Camk2d	protein_coding	chromosome	calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]	ENSMUST00000200171	Camk2d	108058
ENSMUSG00000032238	735.2781028987108	-0.05003949592259068	0.09001049342929814	0.3156587837263565	0.6853476615570457	9	68561068	69295528	734461	+	Rora	protein_coding	chromosome	RAR-related orphan receptor alpha [Source:MGI Symbol;Acc:MGI:104661]	ENSMUST00000034766	Rora	19883
ENSMUSG00000102900	6.388814794235241	-0.02494317240548454	0.12162297648779231	0.3156664147153099	NA	2	13014697	13017297	2601	+	Gm37811	TEC	chromosome	predicted gene, 37811 [Source:MGI Symbol;Acc:MGI:5611039]	ENSMUST00000192416	Gm37811	"NA"
ENSMUSG00000079508	600.8456640128032	0.052737536875564456	0.07877185552958857	0.31572447974274404	0.6853476615570457	X	93410723	93460699	49977	+	Apoo	protein_coding	chromosome	apolipoprotein O [Source:MGI Symbol;Acc:MGI:1915566]	ENSMUST00000113897	Apoo	68316
ENSMUSG00000032014	711.9694459183863	0.045772083319734196	0.09716765585475254	0.3157842181198296	0.6853476615570457	9	43132532	43151208	18677	-	Oaf	protein_coding	chromosome	out at first homolog [Source:MGI Symbol;Acc:MGI:94852]	ENSMUST00000034512	Oaf	102644
ENSMUSG00000030209	41.34131934451258	0.016847241121540207	0.13338901567970946	0.31579035806830735	0.6853476615570457	6	135690231	136150509	460279	-	Grin2b	protein_coding	chromosome	glutamate receptor, ionotropic, NMDA2B (epsilon 2) [Source:MGI Symbol;Acc:MGI:95821]	ENSMUST00000053880	Grin2b	14812
ENSMUSG00000061393	208.41578759327845	-0.04721266149347827	0.09509731387013053	0.31583199239275467	0.6853476615570457	9	119231184	119264061	32878	+	Acvr2b	protein_coding	chromosome	activin receptor IIB [Source:MGI Symbol;Acc:MGI:87912]	ENSMUST00000165044	Acvr2b	11481
ENSMUSG00000000276	597.7971063979655	0.04937831917494825	0.09134975938850495	0.315882007069817	0.6853476615570457	11	88926005	88957676	31672	-	Dgke	protein_coding	chromosome	diacylglycerol kinase, epsilon [Source:MGI Symbol;Acc:MGI:1889276]	ENSMUST00000107894	Dgke	56077
ENSMUSG00000042613	4342.848112070591	-0.05268353727894925	0.07933854117298188	0.31591044635793086	0.6853476615570457	3	89344013	89358259	14247	+	Pbxip1	protein_coding	chromosome	pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670]	ENSMUST00000038942	Pbxip1	229534
ENSMUSG00000096670	9.552492237937615	-0.014799658477738476	0.13573316529260904	0.31593029605798084	0.6853476615570457	12	113680290	113680723	434	-	Ighv2-6	IG_V_gene	chromosome	immunoglobulin heavy variable 2-6 [Source:MGI Symbol;Acc:MGI:4439518]	ENSMUST00000179657	Ighv2-6	"NA"
ENSMUSG00000070738	5253.69397696204	-0.05055501012929665	0.06439095416762125	0.31597915074407507	0.6853476615570457	1	87781009	87872902	91894	+	Dgkd	protein_coding	chromosome	diacylglycerol kinase, delta [Source:MGI Symbol;Acc:MGI:2138334]	ENSMUST00000027517	Dgkd	227333
ENSMUSG00000054418	23.5992380525996	-0.037486997277206835	0.1065472900634148	0.3159801999151312	0.6853476615570457	11	117502073	117504683	2611	+	2900041M22Rik	lncRNA	chromosome	RIKEN cDNA 2900041M22 gene [Source:MGI Symbol;Acc:MGI:1925653]	ENSMUST00000155384	2900041M22Rik	"NA"
ENSMUSG00000031077	464.2763884420903	0.0514548481920761	0.08610462677146918	0.31601679213135775	0.6853485235376542	7	144131055	144136200	5146	-	Fadd	protein_coding	chromosome	Fas (TNFRSF6)-associated via death domain [Source:MGI Symbol;Acc:MGI:109324]	ENSMUST00000033394	Fadd	"NA"
ENSMUSG00000029196	852.323405472959	0.05273197628379833	0.07776777853737847	0.3160869277206322	0.6854221228115174	5	36631014	36641629	10616	-	Tada2b	protein_coding	chromosome	transcriptional adaptor 2B [Source:MGI Symbol;Acc:MGI:3035274]	ENSMUST00000031097	Tada2b	231151
ENSMUSG00000098832	0.63389687464222	-0.00927126669383327	0.14128246334336272	0.3161431830455795	NA	9	14362132	14363318	1187	-	Kdm4dl	unprocessed_pseudogene	chromosome	lysine (K)-specific demethylase 4D-like [Source:MGI Symbol;Acc:MGI:3644125]	ENSMUST00000184843	Kdm4dl	"NA"
ENSMUSG00000029177	1188.1174043294357	0.04746962969404386	0.09463039650105588	0.31625230008514976	0.6856811540089283	5	30824121	30832174	8054	+	Cenpa	protein_coding	chromosome	centromere protein A [Source:MGI Symbol;Acc:MGI:88375]	ENSMUST00000144742	Cenpa	12615
ENSMUSG00000116919	15.748112549918115	0.028149382348500448	0.11709884085026986	0.316278806396302	0.6856811540089283	16	55703435	55704854	1420	-	Gm17809	processed_pseudogene	chromosome	predicted gene, 17809 [Source:MGI Symbol;Acc:MGI:5009995]	ENSMUST00000232524	Gm17809	"NA"
ENSMUSG00000026799	340.0572046112783	0.05255920803660961	0.08023782833464137	0.31636628681005097	0.6857213638207468	2	29236831	29414805	177975	+	Med27	protein_coding	chromosome	mediator complex subunit 27 [Source:MGI Symbol;Acc:MGI:1916225]	ENSMUST00000028139	Med27	68975
ENSMUSG00000049109	18.11773639882605	-0.027737670066408694	0.11762558858775235	0.3164173463089377	0.6857213638207468	10	28544356	28759814	215459	+	Themis	protein_coding	chromosome	thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552]	ENSMUST00000056097	Themis	210757
